"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"1409","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1410","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"1411","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"1412","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",-0.5
"1413","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"1414","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"1415","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",0.5
"1416","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-1.5
"1417","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",-1.5
"1418","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",-0.5
"1419","1prime","us","adults","does that mean...?","cb2","1prime_224",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-0.5
"1420","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1421","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"1422","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"1423","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"1424","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"1425","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"1426","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",1.5
"1427","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"1428","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",0.5
"1429","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",0.5
"1430","1prime","us","adults","does that mean...?","cb2","1prime_225",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"1431","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1432","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"1433","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"1434","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",1.5
"1435","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"1436","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",1.5
"1437","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",0.5
"1438","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-1.5
"1439","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",0.5
"1440","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",1.5
"1441","1prime","us","adults","does that mean...?","cb2","1prime_300",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"1442","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1443","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"1444","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"1445","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"1446","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"1447","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"1448","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",0.5
"1449","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"1450","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",-0.5
"1451","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",-0.5
"1452","1prime","us","adults","does that mean...?","cb2","1prime_45",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"1453","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1454","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"1455","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"1456","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"1457","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"1458","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",-0.5
"1459","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",0.5
"1460","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-1.5
"1461","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",-0.5
"1462","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",-0.5
"1463","1prime","us","adults","does that mean...?","cb2","1prime_46",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"1464","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"1465","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"1466","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"1467","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"1468","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",0.5
"1469","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"1470","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",7,"affect","arousal","is feeling excited","affect","valence","can feel sad ",0.5
"1471","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"1472","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",9,"perception","vision","can see what the box looks like","affect","valence","can feel happy ",0.5
"1473","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",10,"affect","arousal","is feeling calm ","autonomy","noise","can make sounds on its own",0.5
"1474","1prime","us","adults","does that mean...?","cb2","1prime_65",NA,NA,NA,NA,NA,"1","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",0.5
"1475","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1476","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"1477","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"1478","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",4,"affect","arousal","is feeling excited","perception","hearing","can hear what's going on around it",0.5
"1479","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"1480","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",6,"inanimacy","glass_clay","is made out of clay","affect","valence","can feel happy ",-1.5
"1481","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",0.5
"1482","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",8,"affect","valence","feels sad ","inanimacy","glass_clay","is made out of glass",-1.5
"1483","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",0.5
"1484","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-1.5
"1485","1prime","us","adults","does that mean...?","cb2","1prime_149",NA,NA,NA,NA,NA,"1","7","test",11,"autonomy","noise","is making sounds on its own","affect","arousal","can feel calm ",0.5
"1486","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"1487","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"1488","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"1489","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","test",4,"affect","arousal","is feeling excited","perception","hearing","can hear what's going on around it",-0.5
"1490","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"1491","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","test",6,"inanimacy","glass_clay","is made out of clay","affect","valence","can feel happy ",-0.5
"1492","1prime","us","adults","does that mean...?","cb2","1prime_160",NA,NA,NA,NA,NA,"1","7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",-0.5
